layer,concept,feature_id,full_score,full_rank,resample_support,median_resample_rank,mean_resample_rank,resamples,top_features_per_resample
14,uncertainty,23945,0.6732396922170371,53,0.015625,18.5,18.5,128,20
14,uncertainty,19855,0.8964812206497927,26,0.15625,17.0,16.2,128,20
14,uncertainty,21913,0.5072281307409895,81,0.015625,19.5,19.5,128,20
14,uncertainty,10652,0.6919595193630225,48,0.0234375,18.0,17.666666666666668,128,20
14,uncertainty,13741,0.5223504255670702,75,0.0078125,17.0,17.0,128,20
14,uncertainty,2482,0.4783861699383735,94,0.0078125,16.0,16.0,128,20
14,uncertainty,16309,1.8770556571356571,6,0.9921875,6.0,6.748031496062992,128,20
14,uncertainty,7606,0.6615279405453169,54,0.0703125,14.0,14.777777777777779,128,20
14,uncertainty,16322,0.34378191447175943,146,0.0078125,19.0,19.0,128,20
14,uncertainty,16839,0.7526782359191437,37,0.0625,19.0,18.0,128,20
14,uncertainty,9672,0.7160236791614114,41,0.0234375,18.0,18.0,128,20
14,uncertainty,22995,0.7355515328434576,38,0.0703125,16.0,16.22222222222222,128,20
14,uncertainty,3028,1.004199037530697,19,0.3828125,15.0,15.020408163265307,128,20
14,uncertainty,11234,0.5794144053278851,62,0.0234375,17.0,16.333333333333332,128,20
14,uncertainty,9193,0.4725914298403889,98,0.015625,18.5,18.5,128,20
14,uncertainty,3562,0.5583346531935107,64,0.015625,19.0,19.0,128,20
26,code,12545,2.7114501481726574,15,0.75,11.0,11.239583333333334,128,20
26,code,1794,3.1739316239918565,5,0.8984375,6.0,7.139130434782609,128,20
26,code,21251,2.794648496385471,10,0.8515625,11.0,11.385321100917432,128,20
26,code,12291,2.7935387836009116,11,0.7421875,10.0,10.221052631578948,128,20
26,code,1797,1.6437551049698216,43,0.0390625,18.0,18.4,128,20
26,code,27908,2.3398290698551483,20,0.3203125,17.0,16.75609756097561,128,20
26,code,4999,2.737141040651546,13,0.7421875,9.0,10.368421052631579,128,20
26,code,15620,1.6785966909144678,40,0.015625,18.5,18.5,128,20
26,code,21889,1.3408608986388328,58,0.0078125,20.0,20.0,128,20
26,code,22667,2.1677795254298764,25,0.3359375,15.0,14.790697674418604,128,20
26,code,1548,2.053919351065145,30,0.1015625,18.0,17.53846153846154,128,20
26,code,19342,2.2068029022575084,23,0.34375,15.5,15.090909090909092,128,20
26,code,9359,1.9428492127081318,33,0.1328125,17.0,16.235294117647058,128,20
26,code,5778,2.7361979813710713,14,0.90625,12.5,12.706896551724139,128,20
26,code,19346,0.9138499420037968,134,0.0078125,19.0,19.0,128,20
26,code,30996,1.231349517590619,70,0.015625,16.5,16.5,128,20
26,code,29590,2.3813818970747747,18,0.4921875,16.0,14.968253968253968,128,20
26,code,22809,1.5808214375881282,48,0.0078125,19.0,19.0,128,20
26,code,30106,1.0114917050269159,111,0.0078125,14.0,14.0,128,20
26,code,5659,2.3603713350051807,19,0.453125,16.0,15.672413793103448,128,20
26,code,28444,1.025816001021571,109,0.0078125,15.0,15.0,128,20
26,code,32669,3.245295823929264,4,1.0,5.0,6.046875,128,20
26,code,2716,2.189460271959499,24,0.203125,16.0,15.346153846153847,128,20
26,code,12060,1.623322758936859,46,0.0,nan,nan,128,20
26,code,13857,1.4966281757322504,49,0.0,nan,nan,128,20
26,code,12066,1.6765232562130514,41,0.03125,17.0,16.25,128,20
26,code,1317,2.058116603682287,28,0.125,17.0,16.875,128,20
26,code,29989,1.7315011046864657,38,0.0625,17.5,17.375,128,20
26,code,16039,1.41627380895645,53,0.03125,12.5,12.0,128,20
26,code,18217,1.8447962668493658,34,0.1171875,15.0,14.666666666666666,128,20
26,code,27817,2.09672652231436,26,0.2734375,15.0,15.17142857142857,128,20
26,code,20649,1.2029391233020423,77,0.015625,17.0,17.0,128,20
26,code,22958,1.626171374792292,45,0.0078125,20.0,20.0,128,20
26,code,26416,1.7275879378430834,39,0.1171875,18.0,16.8,128,20
26,code,31735,3.4586060476395235,2,0.9921875,3.0,4.15748031496063,128,20
26,code,22707,2.0222019365564967,32,0.203125,15.0,14.653846153846153,128,20
26,code,31925,2.980218470900738,7,0.9375,8.0,9.183333333333334,128,20
26,code,32185,1.820484868032591,35,0.0625,17.5,16.25,128,20
26,code,6330,2.2999632758956987,21,0.3828125,16.0,14.551020408163266,128,20
26,code,21306,1.7584127243209797,37,0.09375,15.5,13.916666666666666,128,20
26,code,11066,2.0915563184046015,27,0.21875,16.0,16.035714285714285,128,20
26,code,27895,1.1957109378343185,79,0.0078125,18.0,18.0,128,20
26,code,6463,0.9861771628876893,117,0.0078125,15.0,15.0,128,20
26,code,31808,2.888586906491651,8,0.90625,10.0,10.681034482758621,128,20
26,code,21186,3.3013103159928407,3,1.0,5.0,5.3515625,128,20
26,code,3524,2.056631819411312,29,0.2734375,13.0,12.628571428571428,128,20
26,code,4293,2.78606270929563,12,0.8203125,11.0,11.17142857142857,128,20
26,code,19655,4.144340073157907,1,1.0,1.0,1.171875,128,20
26,code,9166,2.859929513838745,9,0.8984375,10.0,10.147826086956522,128,20
26,code,20559,1.636971483018309,44,0.0625,16.5,15.5,128,20
26,code,30808,1.3264693880344784,59,0.0078125,18.0,18.0,128,20
26,code,9689,1.477954936904687,50,0.0546875,14.0,14.0,128,20
26,code,26329,1.3185773459456838,61,0.0078125,19.0,19.0,128,20
26,code,1372,2.6689207757415323,16,0.7109375,12.0,11.23076923076923,128,20
26,code,12514,2.9802580536175656,6,0.890625,8.0,8.24561403508772,128,20
26,code,13154,1.7666892592331822,36,0.0390625,18.0,18.6,128,20
26,code,11748,1.246412963297165,68,0.015625,19.5,19.5,128,20
26,code,24421,1.6155719836535043,47,0.0546875,14.0,14.0,128,20
26,code,16486,2.2393456755532157,22,0.359375,17.0,15.0,128,20
26,code,8166,1.1307103591217038,85,0.0078125,15.0,15.0,128,20
26,code,21866,2.433754991433719,17,0.5078125,14.0,13.215384615384615,128,20
26,code,8949,0.9468344331292983,122,0.0078125,20.0,20.0,128,20
26,code,30455,2.0485213727029894,31,0.296875,16.0,14.5,128,20
26,code,13178,1.6736170308635783,42,0.0078125,20.0,20.0,128,20
26,factual_entities,17664,1.8472879039129673,24,0.296875,16.0,15.078947368421053,128,20
26,factual_entities,1537,1.0751168750319593,82,0.0078125,19.0,19.0,128,20
26,factual_entities,9730,1.4540137471650738,45,0.0703125,17.0,15.222222222222221,128,20
26,factual_entities,16516,2.2538951706260053,15,0.7109375,13.0,13.637362637362637,128,20
26,factual_entities,27908,1.992596602275223,21,0.421875,17.0,16.666666666666668,128,20
26,factual_entities,16262,3.1189291687027705,4,1.0,4.0,5.109375,128,20
26,factual_entities,16005,1.2000939354390625,69,0.015625,16.0,16.0,128,20
26,factual_entities,25094,1.2062219467064155,68,0.015625,18.5,18.5,128,20
26,factual_entities,22795,1.3997295521703865,50,0.0,nan,nan,128,20
26,factual_entities,24588,2.8567838561803764,6,0.9921875,7.0,7.188976377952756,128,20
26,factual_entities,14223,1.6433141888937375,31,0.1484375,17.0,15.947368421052632,128,20
26,factual_entities,21520,1.5749911428430095,35,0.1640625,16.0,15.095238095238095,128,20
26,factual_entities,32145,1.24237630816781,66,0.03125,17.5,17.75,128,20
26,factual_entities,8083,2.1267741164853846,16,0.4609375,15.0,14.847457627118644,128,20
26,factual_entities,26515,1.3780002756657221,52,0.0078125,18.0,18.0,128,20
26,factual_entities,15124,1.2853319578178402,64,0.015625,19.0,19.0,128,20
26,factual_entities,18453,1.187741930340666,71,0.015625,19.0,19.0,128,20
26,factual_entities,919,1.3340981346892928,57,0.0390625,19.0,17.2,128,20
26,factual_entities,19996,1.3701149466029021,54,0.03125,16.5,16.75,128,20
26,factual_entities,4253,0.9691397071068145,98,0.0078125,20.0,20.0,128,20
26,factual_entities,31772,1.4714996575011432,41,0.0078125,19.0,19.0,128,20
26,factual_entities,27164,1.0098721726400706,88,0.0078125,15.0,15.0,128,20
26,factual_entities,26912,2.0406128101436196,20,0.3671875,18.0,17.21276595744681,128,20
26,factual_entities,8609,1.581491540067138,34,0.140625,16.0,15.0,128,20
26,factual_entities,27298,1.430003906306191,47,0.0703125,15.0,16.11111111111111,128,20
26,factual_entities,18078,1.4197806861433386,48,0.0390625,19.0,17.8,128,20
26,factual_entities,1317,1.5086067127099316,39,0.0,nan,nan,128,20
26,factual_entities,10538,0.9374680147942944,107,0.0078125,17.0,17.0,128,20
26,factual_entities,31659,2.7334759712414667,9,0.9140625,9.0,9.23076923076923,128,20
26,factual_entities,14124,2.0479803434474513,19,0.359375,12.0,12.608695652173912,128,20
26,factual_entities,22316,1.756406165414865,28,0.171875,15.0,14.727272727272727,128,20
26,factual_entities,8881,0.9801354974412928,96,0.015625,17.0,17.0,128,20
26,factual_entities,18871,1.3155566934733733,60,0.0078125,20.0,20.0,128,20
26,factual_entities,10040,3.1594257145989797,3,1.0,5.0,4.6484375,128,20
26,factual_entities,25665,1.401057234253417,49,0.0703125,18.0,16.555555555555557,128,20
26,factual_entities,195,2.2640600332576417,14,0.7578125,15.0,14.824742268041238,128,20
26,factual_entities,9030,2.371951027782298,11,0.6796875,11.0,10.919540229885058,128,20
26,factual_entities,18119,3.8080066830496615,1,1.0,1.0,1.4375,128,20
26,factual_entities,30023,1.461203617414212,43,0.078125,17.5,16.7,128,20
26,factual_entities,22602,0.8173563129985817,121,0.0078125,20.0,20.0,128,20
26,factual_entities,21579,2.337237003397178,13,0.7890625,13.0,13.198019801980198,128,20
26,factual_entities,8395,1.4758366073329723,40,0.09375,18.0,17.0,128,20
26,factual_entities,4302,1.9719032019406815,22,0.3515625,14.0,14.71111111111111,128,20
26,factual_entities,5967,1.4664619168653688,42,0.0546875,18.0,16.285714285714285,128,20
26,factual_entities,21710,1.1188647085504915,77,0.0078125,20.0,20.0,128,20
26,factual_entities,32631,1.5886164852437363,33,0.0859375,13.0,13.454545454545455,128,20
26,factual_entities,18510,1.6237100765597205,32,0.15625,15.0,14.7,128,20
26,factual_entities,3578,1.286972732150634,63,0.03125,17.5,17.25,128,20
26,factual_entities,29781,1.3146218736040252,61,0.0234375,12.0,13.0,128,20
26,factual_entities,8792,2.7400440491717712,8,0.9453125,8.0,8.429752066115702,128,20
26,factual_entities,19033,3.426551609420931,2,0.9921875,3.0,3.559055118110236,128,20
26,factual_entities,19546,0.9196734555545869,109,0.0078125,19.0,19.0,128,20
26,factual_entities,91,2.0877825606730123,18,0.4140625,13.0,13.377358490566039,128,20
26,factual_entities,21725,3.099574812624539,5,0.9921875,5.0,5.417322834645669,128,20
26,factual_entities,31709,1.5704857545043076,36,0.078125,15.5,15.1,128,20
26,factual_entities,16736,1.1714382686959637,73,0.0078125,20.0,20.0,128,20
26,factual_entities,9570,1.2062838411518915,67,0.015625,19.0,19.0,128,20
26,factual_entities,8166,2.4848847139174257,10,0.859375,10.5,10.936363636363636,128,20
26,factual_entities,25831,1.6631353110677691,30,0.1171875,16.0,16.666666666666668,128,20
26,factual_entities,26727,1.3878483485280122,51,0.0625,13.0,14.0,128,20
26,factual_entities,18667,0.9388572106662666,105,0.0078125,16.0,16.0,128,20
26,factual_entities,3949,1.3779333865371244,53,0.0703125,17.0,15.0,128,20
26,factual_entities,28526,1.460052474068633,44,0.0703125,19.0,18.0,128,20
26,factual_entities,18927,1.8233355564394333,25,0.2578125,17.0,15.848484848484848,128,20
26,factual_entities,239,1.5248334806391164,38,0.0546875,18.0,17.428571428571427,128,20
26,factual_entities,10350,1.5291940051171928,37,0.1171875,14.0,13.733333333333333,128,20
26,factual_entities,31986,2.0909644713810067,17,0.5078125,14.0,14.338461538461539,128,20
26,factual_entities,12531,2.8057460581619145,7,0.9921875,8.0,8.496062992125983,128,20
26,factual_entities,2670,1.8672609978309518,23,0.265625,15.0,14.676470588235293,128,20
26,factual_entities,26613,1.7627593598701445,26,0.171875,13.5,14.090909090909092,128,20
26,factual_entities,370,1.020694356329367,86,0.0234375,18.0,18.333333333333332,128,20
26,factual_entities,13303,2.350915028109068,12,0.71875,11.5,11.554347826086957,128,20
26,factual_entities,8824,1.4427048313414066,46,0.0625,19.0,16.125,128,20
26,factual_entities,29178,1.699859330266142,29,0.234375,15.0,14.6,128,20
26,factual_entities,23163,1.761762025485674,27,0.1484375,18.0,16.0,128,20
26,factual_entities,9727,1.3382726292593752,56,0.0546875,17.0,16.714285714285715,128,20
26,german_language,15237,4.86194346529327,16,0.8515625,16.0,16.091743119266056,128,20
26,german_language,13061,3.890658236170646,36,0.046875,19.5,19.0,128,20
26,german_language,30991,3.011895233311679,60,0.0078125,20.0,20.0,128,20
26,german_language,785,3.847836771698845,38,0.0546875,19.0,18.857142857142858,128,20
26,german_language,17302,3.418936218230342,49,0.0,nan,nan,128,20
26,german_language,24215,7.4449505572502,1,1.0,1.0,1.0,128,20
26,german_language,11161,4.16550866039603,28,0.1328125,18.0,17.88235294117647,128,20
26,german_language,3867,5.532171542269049,9,1.0,10.0,10.0703125,128,20
26,german_language,25500,5.334574352987625,12,0.9375,11.0,11.025,128,20
26,german_language,24347,4.297283661507842,21,0.171875,18.0,18.181818181818183,128,20
26,german_language,12831,3.426526893685471,48,0.0,nan,nan,128,20
26,german_language,7203,3.9443876345144364,34,0.0625,18.0,17.875,128,20
26,german_language,3364,4.8202677584732045,17,0.765625,16.0,15.806122448979592,128,20
26,german_language,6563,3.4574334321528704,46,0.0234375,16.0,17.0,128,20
26,german_language,30375,3.8703165604814114,37,0.0703125,19.0,19.11111111111111,128,20
26,german_language,9004,5.284961900160626,13,1.0,13.0,12.78125,128,20
26,german_language,22703,4.323918046088895,20,0.2265625,18.0,18.03448275862069,128,20
26,german_language,7601,4.181719404447034,27,0.1484375,17.0,16.263157894736842,128,20
26,german_language,1202,4.92437282102452,14,0.8515625,16.0,15.623853211009175,128,20
26,german_language,21171,3.9246646716371085,35,0.0625,19.5,18.5,128,20
26,german_language,6837,3.7894529820405722,39,0.0078125,19.0,19.0,128,20
26,german_language,21688,3.7180236961694955,40,0.046875,19.0,19.0,128,20
26,german_language,29501,5.477197934846799,11,1.0,10.0,10.3984375,128,20
26,german_language,24126,5.677883985956695,7,1.0,8.0,7.796875,128,20
26,german_language,5695,5.491764821011313,10,1.0,10.0,10.015625,128,20
26,german_language,26815,3.660679119392834,43,0.0,nan,nan,128,20
26,german_language,12607,3.404108991638393,50,0.0,nan,nan,128,20
26,german_language,12233,3.57125226057559,44,0.015625,20.0,20.0,128,20
26,german_language,20302,3.4346748614390252,47,0.0078125,20.0,20.0,128,20
26,german_language,14674,6.284979186398986,2,1.0,2.0,2.203125,128,20
26,german_language,15442,4.016939223406097,30,0.1171875,19.0,17.8,128,20
26,german_language,15571,4.11334692962201,29,0.1171875,19.0,18.133333333333333,128,20
26,german_language,14169,4.241328606082381,23,0.2109375,18.0,17.25925925925926,128,20
26,german_language,1374,4.222261263784521,25,0.1640625,18.0,17.571428571428573,128,20
26,german_language,31199,5.728599730138875,6,1.0,7.0,7.25,128,20
26,german_language,19041,3.3416670270531554,51,0.015625,19.0,19.0,128,20
26,german_language,10850,4.192597248768732,26,0.1328125,17.0,17.58823529411765,128,20
26,german_language,5094,4.000204160589737,31,0.1484375,19.0,18.57894736842105,128,20
26,german_language,15080,3.9875986433182016,33,0.0859375,18.0,18.272727272727273,128,20
26,german_language,27241,5.632610055234647,8,1.0,8.0,8.5625,128,20
26,german_language,14570,5.934646956528828,5,1.0,5.0,5.09375,128,20
26,german_language,15083,6.239126641461649,3,1.0,3.0,2.90625,128,20
26,german_language,2923,4.262924879457471,22,0.296875,17.0,16.973684210526315,128,20
26,german_language,11117,4.893124913562746,15,0.84375,16.0,15.61111111111111,128,20
26,german_language,21742,6.114131875397524,4,1.0,4.0,3.8984375,128,20
26,german_language,7790,4.240515858712165,24,0.1796875,18.0,17.73913043478261,128,20
26,german_language,32489,3.5658056847830446,45,0.0,nan,nan,128,20
26,german_language,17265,4.000180231186533,32,0.125,19.5,18.6875,128,20
26,german_language,30962,3.6640388842832077,42,0.0078125,18.0,18.0,128,20
26,german_language,31475,4.6015225807918565,19,0.484375,16.0,15.709677419354838,128,20
26,german_language,14329,4.614331524503053,18,0.53125,17.0,16.941176470588236,128,20
26,german_language,27773,3.703288461335914,41,0.046875,17.0,17.0,128,20
26,mathematics,27908,3.32088868136932,8,0.9765625,10.0,10.592,128,20
26,mathematics,27652,2.4425378865365235,33,0.234375,16.0,15.733333333333333,128,20
26,mathematics,22280,3.140153754848951,10,0.8125,11.0,10.875,128,20
26,mathematics,27785,2.073220776538448,49,0.0546875,19.0,18.0,128,20
26,mathematics,12177,5.168914511867268,1,1.0,1.0,1.0,128,20
26,mathematics,29713,2.1860372139963773,43,0.0703125,17.0,16.333333333333332,128,20
26,mathematics,7314,1.8148974959179491,61,0.0234375,19.0,16.333333333333332,128,20
26,mathematics,31124,1.9571587907834602,51,0.0078125,20.0,20.0,128,20
26,mathematics,25242,1.5882389894449964,77,0.015625,14.5,14.5,128,20
26,mathematics,30744,4.048646680424899,3,1.0,3.0,3.765625,128,20
26,mathematics,1433,2.599954619568633,28,0.2421875,16.0,15.225806451612904,128,20
26,mathematics,30618,2.1842253638065268,44,0.015625,15.0,15.0,128,20
26,mathematics,30106,2.538914979112559,31,0.2578125,13.0,12.424242424242424,128,20
26,mathematics,31772,2.861846116212038,16,0.5390625,15.0,15.028985507246377,128,20
26,mathematics,12060,4.111289349841295,2,1.0,3.0,3.140625,128,20
26,mathematics,26778,2.5465927010845206,30,0.1953125,17.0,16.04,128,20
26,mathematics,18334,2.9607150603799703,15,0.5,13.0,12.96875,128,20
26,mathematics,19610,2.445368308612869,32,0.171875,16.0,16.0,128,20
26,mathematics,14618,2.4248627035652897,34,0.1484375,18.0,17.05263157894737,128,20
26,mathematics,671,1.7472063602597354,66,0.0078125,15.0,15.0,128,20
26,mathematics,5917,1.7663322538930764,64,0.0078125,11.0,11.0,128,20
26,mathematics,548,2.189802115640849,42,0.0703125,16.0,15.333333333333334,128,20
26,mathematics,2597,3.9813381132302736,4,1.0,3.0,3.78125,128,20
26,mathematics,1317,2.6831449383628505,21,0.296875,17.0,16.42105263157895,128,20
26,mathematics,6445,2.6345713018174592,26,0.2578125,15.0,14.878787878787879,128,20
26,mathematics,31407,2.418956771659068,35,0.109375,15.5,14.0,128,20
26,mathematics,12336,1.8365641185011912,59,0.0078125,20.0,20.0,128,20
26,mathematics,6322,3.6224661841195904,5,1.0,6.0,6.9140625,128,20
26,mathematics,21556,1.6765110870468853,74,0.0078125,19.0,19.0,128,20
26,mathematics,12855,2.821968162935348,17,0.4609375,13.0,13.169491525423728,128,20
26,mathematics,19769,2.2681077920073176,39,0.0703125,14.0,14.11111111111111,128,20
26,mathematics,10171,3.0625946450138537,11,0.640625,10.0,10.804878048780488,128,20
26,mathematics,7099,2.1351788233164446,47,0.09375,19.0,18.333333333333332,128,20
26,mathematics,16706,1.773071926885711,63,0.0078125,15.0,15.0,128,20
26,mathematics,20931,2.7394716307395504,19,0.390625,14.5,14.14,128,20
26,mathematics,6731,2.333921729686213,38,0.0625,15.5,15.375,128,20
26,mathematics,23294,2.7456090614524484,18,0.4296875,15.0,14.254545454545454,128,20
26,mathematics,11159,1.6303590490000357,76,0.0078125,15.0,15.0,128,20
26,mathematics,24658,2.2631977783572994,40,0.0859375,17.0,15.727272727272727,128,20
26,mathematics,23251,3.2309515671472515,9,0.9375,11.0,11.083333333333334,128,20
26,mathematics,11347,3.4309942347758398,7,0.953125,8.0,8.87704918032787,128,20
26,mathematics,12373,2.7123230326606245,20,0.3984375,15.0,14.450980392156863,128,20
26,mathematics,14294,2.616956378862756,27,0.3046875,16.0,15.487179487179487,128,20
26,mathematics,16211,2.657631884134372,24,0.296875,15.0,14.078947368421053,128,20
26,mathematics,1748,1.9337325302547124,53,0.0234375,18.0,15.0,128,20
26,mathematics,27479,2.10760634219998,48,0.0625,16.5,16.75,128,20
26,mathematics,9947,2.0209891762117924,50,0.015625,16.5,16.5,128,20
26,mathematics,30813,3.0583198362894746,13,0.703125,11.5,11.955555555555556,128,20
26,mathematics,17119,2.261383223829792,41,0.09375,15.0,15.166666666666666,128,20
26,mathematics,15970,2.9920578744889808,14,0.6640625,14.0,14.011764705882353,128,20
26,mathematics,13798,2.65828362758797,23,0.3828125,15.0,14.306122448979592,128,20
26,mathematics,8040,1.9396081460125385,52,0.0078125,18.0,18.0,128,20
26,mathematics,15852,3.5116589350496357,6,0.9765625,7.0,8.312,128,20
26,mathematics,4972,2.6442642609008766,25,0.359375,13.0,13.41304347826087,128,20
26,mathematics,21358,3.062210471015747,12,0.6953125,11.0,11.617977528089888,128,20
26,mathematics,20079,2.1731857846268525,45,0.0234375,17.0,17.666666666666668,128,20
26,mathematics,21360,2.397651290368104,36,0.140625,18.0,16.61111111111111,128,20
26,mathematics,23149,1.2522650593392868,102,0.0078125,20.0,20.0,128,20
26,mathematics,16025,0.9429944957060681,149,0.0078125,18.0,18.0,128,20
26,mathematics,6126,1.7732277927363382,62,0.0078125,20.0,20.0,128,20
26,mathematics,21750,2.3457922263807114,37,0.109375,15.5,13.571428571428571,128,20
26,mathematics,26103,2.1449867807977094,46,0.0546875,16.0,14.857142857142858,128,20
26,mathematics,1020,2.593063600817191,29,0.2265625,16.0,15.172413793103448,128,20
26,mathematics,14462,2.672509614682893,22,0.265625,15.0,14.735294117647058,128,20
26,negative_sentiment,4616,0.9378018420803468,95,0.015625,18.5,18.5,128,20
26,negative_sentiment,12297,0.9626531082173766,88,0.015625,17.0,17.0,128,20
26,negative_sentiment,2060,0.9572799927169096,91,0.0078125,16.0,16.0,128,20
26,negative_sentiment,20494,1.227847040047634,62,0.015625,16.5,16.5,128,20
26,negative_sentiment,11290,3.7443069682008736,1,1.0,1.0,1.765625,128,20
26,negative_sentiment,28188,1.4879318994460755,40,0.1015625,17.0,16.384615384615383,128,20
26,negative_sentiment,20509,1.387545196052897,51,0.0390625,17.0,16.4,128,20
26,negative_sentiment,27169,1.2894919555822557,58,0.0703125,14.0,14.666666666666666,128,20
26,negative_sentiment,554,1.3254787996280217,56,0.046875,10.5,13.333333333333334,128,20
26,negative_sentiment,3627,1.5154035129672547,38,0.1171875,15.0,15.0,128,20
26,negative_sentiment,24111,2.5346104103288103,7,0.8203125,10.0,9.685714285714285,128,20
26,negative_sentiment,13362,1.849767508194729,25,0.2421875,18.0,16.70967741935484,128,20
26,negative_sentiment,18504,1.2254092864197688,63,0.0390625,14.0,15.4,128,20
26,negative_sentiment,12886,1.994489762012485,21,0.421875,13.5,13.981481481481481,128,20
26,negative_sentiment,113,1.1049133842720336,72,0.0078125,9.0,9.0,128,20
26,negative_sentiment,23159,0.9830491736141206,86,0.0078125,10.0,10.0,128,20
26,negative_sentiment,4740,2.01506528797979,18,0.4609375,15.0,14.864406779661017,128,20
26,negative_sentiment,13958,1.1888404400257309,65,0.0078125,13.0,13.0,128,20
26,negative_sentiment,25737,1.514522987450883,39,0.1484375,14.0,13.894736842105264,128,20
26,negative_sentiment,9366,3.220845380918942,3,0.9921875,3.0,4.6299212598425195,128,20
26,negative_sentiment,26266,2.01486553018742,19,0.4140625,17.0,15.924528301886792,128,20
26,negative_sentiment,20634,1.2675551965345804,59,0.0078125,19.0,19.0,128,20
26,negative_sentiment,16549,1.4151009785944528,47,0.09375,16.5,15.583333333333334,128,20
26,negative_sentiment,16040,1.4440491307150645,43,0.015625,16.0,16.0,128,20
26,negative_sentiment,4779,2.4508343057438444,11,0.796875,9.0,8.862745098039216,128,20
26,negative_sentiment,25776,2.474098566124999,10,0.8671875,10.0,9.801801801801801,128,20
26,negative_sentiment,18615,0.5771883649414496,165,0.0078125,20.0,20.0,128,20
26,negative_sentiment,27835,0.7275176721791939,125,0.0078125,18.0,18.0,128,20
26,negative_sentiment,27837,3.6619114833314246,2,1.0,2.0,1.9296875,128,20
26,negative_sentiment,8394,0.950963127361789,93,0.03125,16.0,16.25,128,20
26,negative_sentiment,31950,1.994636974937497,20,0.4140625,13.0,13.150943396226415,128,20
26,negative_sentiment,15570,0.8067615798794507,113,0.0078125,17.0,17.0,128,20
26,negative_sentiment,18140,1.3938320266607773,50,0.03125,18.0,17.75,128,20
26,negative_sentiment,28385,1.5169449377518678,37,0.046875,19.0,18.833333333333332,128,20
26,negative_sentiment,16111,2.064591727151172,17,0.4453125,14.0,13.421052631578947,128,20
26,negative_sentiment,21745,1.1870445333940036,66,0.0390625,16.0,15.6,128,20
26,negative_sentiment,25339,1.9720318154095056,22,0.3828125,15.0,14.612244897959183,128,20
26,negative_sentiment,30461,1.8237954325890229,26,0.3046875,16.0,14.794871794871796,128,20
26,negative_sentiment,4863,1.9456991677409234,23,0.4296875,13.0,13.072727272727272,128,20
26,negative_sentiment,29445,1.4102272245377354,48,0.03125,12.0,12.0,128,20
26,negative_sentiment,13579,1.147100073643788,69,0.0234375,10.0,10.666666666666666,128,20
26,negative_sentiment,15128,1.8000435125924135,27,0.2421875,16.0,15.03225806451613,128,20
26,negative_sentiment,21281,2.5080155977085337,9,0.8828125,9.0,9.56637168141593,128,20
26,negative_sentiment,16162,2.078498017557237,16,0.5234375,15.0,15.26865671641791,128,20
26,negative_sentiment,6437,1.1781503797943225,67,0.0390625,17.0,16.4,128,20
26,negative_sentiment,17195,2.087470257747163,15,0.5390625,14.0,13.318840579710145,128,20
26,negative_sentiment,21809,0.8715906287182233,103,0.015625,15.5,15.5,128,20
26,negative_sentiment,24375,1.4327836352302075,44,0.0625,15.5,14.375,128,20
26,negative_sentiment,25913,1.6319285010893025,30,0.1328125,14.0,13.529411764705882,128,20
26,negative_sentiment,838,1.339321550006926,55,0.0234375,16.0,16.666666666666668,128,20
26,negative_sentiment,31559,0.698967131663589,131,0.0078125,20.0,20.0,128,20
26,negative_sentiment,846,2.793655596487972,5,0.984375,6.0,7.063492063492063,128,20
26,negative_sentiment,32594,2.5171868864033873,8,0.859375,9.0,9.354545454545455,128,20
26,negative_sentiment,2898,1.235475331467686,61,0.0390625,17.0,16.8,128,20
26,negative_sentiment,2388,2.781396962531384,6,0.9609375,6.0,7.211382113821138,128,20
26,negative_sentiment,18772,1.2414340417816614,60,0.03125,15.5,16.0,128,20
26,negative_sentiment,5974,1.5996835369224651,31,0.140625,16.0,15.88888888888889,128,20
26,negative_sentiment,25431,1.5568979124213007,33,0.09375,17.5,16.083333333333332,128,20
26,negative_sentiment,4949,1.198345024019782,64,0.0078125,13.0,13.0,128,20
26,negative_sentiment,13665,2.1261799150038914,14,0.578125,13.0,12.378378378378379,128,20
26,negative_sentiment,17256,1.7003444510321108,28,0.1875,15.5,15.083333333333334,128,20
26,negative_sentiment,369,1.4067143743462487,49,0.078125,17.5,16.0,128,20
26,negative_sentiment,18802,0.6324132122791268,153,0.0078125,20.0,20.0,128,20
26,negative_sentiment,16243,1.420980082673855,45,0.078125,15.5,14.6,128,20
26,negative_sentiment,20342,1.522967323222051,35,0.0078125,20.0,20.0,128,20
26,negative_sentiment,10105,1.4161955790293657,46,0.0,nan,nan,128,20
26,negative_sentiment,8590,1.5218781247536215,36,0.1328125,16.0,15.764705882352942,128,20
26,negative_sentiment,4494,1.6887752522944994,29,0.1484375,15.0,14.578947368421053,128,20
26,negative_sentiment,26512,2.843269493572105,4,0.96875,6.0,7.112903225806452,128,20
26,negative_sentiment,5008,1.474220034952771,41,0.1171875,18.0,16.333333333333332,128,20
26,negative_sentiment,6547,2.285330718563151,12,0.75,12.0,11.760416666666666,128,20
26,negative_sentiment,23960,2.208359317805371,13,0.6875,13.0,13.079545454545455,128,20
26,negative_sentiment,3494,0.9307996544516816,96,0.0234375,17.0,15.0,128,20
26,negative_sentiment,28089,1.06222455785931,77,0.0078125,19.0,19.0,128,20
26,negative_sentiment,15809,1.4597452487381855,42,0.03125,19.0,17.75,128,20
